rank,ticker,sector,value_rank_score,score_value,score_safety,score_profit,penalty,total_score,debt_free_flag,net_cash_flag,net_cash_status,is_high_growth,debt_to_equity_ratio,market_cap,cap_size,dividend_yield,eps,bps,revenue,revenue_growth_rate,operating_income,operating_margin,net_income,gross_profit,cost_of_revenue,sga,ordinary_income,pretax_income,tax_provision,roe,pbr,per,equity_ratio,roic,roic_using_total_assets,invested_capital,total_assets,total_liabilities,equity,total_debt,cash,beginning_cash_balance,operating_cash_flow,investing_cash_flow,financing_cash_flow,end_cash_value,missing_critical,missing_items,revenue_previous,long_term_debt,short_term_debt,score_growth
2472,8944,不動産,12.830355174738843,10.0,2.8303551747388433,0.0,0.0,52.83035517473884,False,False,,True,2.0806702019597076,48.22606336,小型,249.00000000000003,-18.05,809.73,18603111000.0,86.49411894911498,635012000.0,3.41,-358389000.0,8800836000.0,9802275000.0,411434000.0,60062000.0,60062000.0,418451000.0,-2.2230001,0.30010003,-13.456345858829373,28.49106552421653,0.8978099869243364,False,49510298000.0,56408122000.0,40336847000.0,16071275000.0,33439023000.0,7551300000.0,,3040351000.0,-4980165000.0,3513112000.0,,False,[],9975173000.0,,,40.0
2473,5938,建設・資材,12.767144891533995,5.0,4.583144891533993,3.184,0.0,15.662594263982118,False,False,,False,1.0645976765940643,5369.51783424,大型,482.0,32.5,2214.565,1504697000000.0,1.4477246862240631,29687000000.0,1.97,2001000000.0,498113000000.0,1006584000000.0,12662000000.0,20150000000.0,20150000000.0,17882000000.0,1.592,0.8435065,57.476925,33.74943467460198,1.6289980449734496,False,1275686000000.0,1830804000000.0,1210734000000.0,617886000000.0,657800000000.0,123527000000.0,,100002000000.0,-28127000000.0,-72470000000.0,,False,[],1483224000000.0,,,2.8954493724481263
2474,3900,情報通信・サービスその他,12.755782307191671,5.413934000000001,7.34184830719167,0.0,0.0,52.755782307191666,False,True,実質無借金,True,0.5932741798020666,125.62092032,小型,381.0,-16.28,417.39,22657413000.0,32.394930202784295,1759112000.0,7.76,-257066000.0,9566824000.0,13090588000.0,,624435000.0,624435000.0,838196000.0,-3.0469999000000003,1.9022975,10.298314,42.02554492157501,11.720411224798747,False,10506273000.0,15690790000.0,8944728000.0,6594140000.0,3912133000.0,8090366000.0,,1738297000.0,-1061508000.0,1490746000.0,,False,[],17113505000.0,,,40.0
2475,7360,情報通信・サービスその他,12.71928775,2.7192877500000003,10.0,0.0,0.0,52.71928775,False,True,実質無借金,True,0.0422647715684552,21.19576832,小型,,42.41,364.258,1665082000.0,101.42380869430573,367009000.0,22.04,239075000.0,960290000.0,704791000.0,,357388000.0,357388000.0,118312000.0,-14.674000000000001,2.226444,19.122849,65.71854719289976,22.32317852022418,False,1150850000.0,1680168000.0,575986000.0,1104182000.0,46668000.0,888558000.0,,411155000.0,-90015000.0,46631000.0,,False,[],826656000.0,,,40.0
2476,8918,不動産,12.496032000000001,1.9900320000000005,10.0,0.506,0.0,52.496032,False,True,実質無借金,True,0.06430723375366819,138.40946176,小型,111.00000000000001,0.07,5.618,5092112000.0,142.30072131890157,977020000.0,19.19,874307000.0,1742262000.0,3349849000.0,,970804000.0,970804000.0,96497000.0,0.253,1.6019936,128.57143,88.87566503997353,7.2177674811984645,False,9475423000.0,10017255000.0,1114353000.0,8902902000.0,572521000.0,3978192000.0,,2103113000.0,-362352000.0,-177451000.0,,False,[],2101567000.0,,,40.0
2477,9853,小売,12.442206500000001,0.7602065000000002,10.0,1.6820000000000002,0.0,24.654869899215164,False,True,実質無借金,False,0.6348350436241786,58.58030592,小型,32.0,3.87,518.951,7799973000.0,6.106331699607582,82210000.0,1.05,-76449000.0,6295226000.0,1504747000.0,1981165000.0,-26477000.0,-26477000.0,44993000.0,0.8410000000000001,1.8479587,247.80362,51.93561770402844,1.1500843372530836,False,5003720000.0,5893235000.0,2786186000.0,3060688000.0,1943032000.0,1962116000.0,,295800000.0,-320409000.0,-300629000.0,,False,[],7351091000.0,,,12.212663399215163
2478,3224,小売,12.416390867672867,5.0,7.416390867672866,0.0,0.0,19.604276090321004,False,True,実質無借金,False,0.2621901056299854,42.79773184,小型,120.0,-13.71,290.604,3926227000.0,3.5939426113240684,3455000.0,0.09,-20827000.0,2562376000.0,1363850000.0,,-29223000.0,-29223000.0,-1049000.0,-5.7290003,2.876767,-205.491582273011,42.2491726030186,0.13577452390496175,False,1781262000.0,3340295000.0,1929048000.0,1411247000.0,370015000.0,1220485000.0,,128591000.0,-237292000.0,473452000.0,,False,[],3790016000.0,,,7.187885222648137
2479,7314,自動車・輸送機,12.339114107697512,5.0,7.339114107697512,0.0,0.0,52.33911410769751,False,False,,True,0.8978240739286761,37.17872384,小型,344.0,8.72,1205.512,6110019000.0,55.45318405803295,390229000.0,6.39,293396000.0,2064043000.0,4045975000.0,637581000.0,381209000.0,381209000.0,87813000.0,-2.4149998999999998,0.9639058,133.25688,42.017342323092535,3.4772060331418766,False,7855741000.0,9851506000.0,5712165000.0,4139341000.0,3716400000.0,2549143000.0,,-1140154000.0,-144491000.0,1515369000.0,,False,[],3930456000.0,,,40.0
2480,2579,食品,12.3203595,2.3203595,10.0,0.0,0.0,17.869640453647385,False,False,,False,0.30601261682142755,5812.53595136,大型,182.0,-335.74,2293.727,892681000000.0,2.7746404768236927,13375000000.0,1.5,7309000000.0,402450000000.0,490231000000.0,5955000000.0,12896000000.0,12896000000.0,5507000000.0,-11.9540006,1.5359281,37.659004,57.97441531648828,1.537692139662685,False,608867000000.0,804153000000.0,337710000000.0,466203000000.0,142664000000.0,88473000000.0,,48883000000.0,-16128000000.0,-57942000000.0,,False,[],868581000000.0,,,5.5492809536473855
2481,7356,情報通信・サービスその他,12.212527531338147,0.0,5.464527531338147,6.748,0.0,20.923660151418687,False,False,,False,1.3394068183760748,22.1439872,小型,,0.79,22.657,1630179000.0,4.355566310040271,19465000.0,1.19,11734000.0,1142875000.0,487304000.0,,13168000.0,13168000.0,1434000.0,3.374,6.5321975,187.34177,36.39358259401444,1.716630865465174,False,793735000.0,932277000.0,592988000.0,339289000.0,454446000.0,367807000.0,,-41058000.0,-109645000.0,-141803000.0,,False,[],1562139000.0,,,8.711132620080543
2482,5332,建設・資材,12.116017,1.3420169999999998,10.0,0.774,0.0,18.429702061883795,False,True,実質無借金,False,0.12995668940058283,8450.86130176,大型,195.0,24.67,2968.359,724454000000.0,3.156842530941898,48480000000.0,6.69,12168000000.0,254068000000.0,470386000000.0,,24331000000.0,24331000000.0,11807000000.0,0.387,1.7315966,208.35022,64.16741612238981,5.750431672108813,False,590147000000.0,813924000000.0,283522000000.0,522274000000.0,67873000000.0,122750000000.0,,71381000000.0,-38383000000.0,-19007000000.0,,False,[],702284000000.0,,,6.313685061883796
2483,4488,情報通信・サービスその他,11.982333749999999,1.9823337499999993,10.0,0.0,0.0,21.941373242076338,False,True,実質無借金,False,0.3537112266174772,106.2065664,小型,,-140.75,1201.693,4399551000.0,4.97951974603817,385093000.0,8.75,-497022000.0,3577260000.0,822291000.0,,-290489000.0,-290489000.0,206533000.0,-8.033,2.23518,22.070665,65.15059795431112,4.402166812771333,False,6123464000.0,6943089000.0,2419625000.0,4523464000.0,1600000000.0,5093629000.0,,778477000.0,-200963000.0,-53935000.0,,False,[],4190866000.0,,,9.95903949207634
2484,9950,小売,11.908,0.0,10.0,1.908,0.0,27.901510840799435,False,True,実質無借金,False,0.1689282203627215,102.30458368,小型,57.99999999999999,33.96,1296.684,8233448000.0,7.996755420399718,264441000.0,3.21,236202000.0,3743747000.0,4489702000.0,1085909000.0,437780000.0,437780000.0,201577000.0,0.954,2.6837687,102.4735,66.15156720480402,4.310802395678129,False,4294066000.0,5553167000.0,1879655000.0,3673507000.0,620559000.0,1009636000.0,,418599000.0,-703346000.0,-317488000.0,,False,[],7623792000.0,,,15.993510840799436
2485,3970,情報通信・サービスその他,11.898687499529345,5.0,6.898687499529345,0.0,0.0,33.951486998228305,False,True,実質無借金,False,0.7679372376066478,25.60754432,小型,417.0,-85.16,1150.547,5343785000.0,11.02639974934948,351871000.0,6.58,67478000.0,2311568000.0,3032217000.0,,302937000.0,302937000.0,237371000.0,-6.227,0.8335166,41.87773,40.696062498588034,4.113854927771535,False,5987321000.0,8321724000.0,4254477000.0,3386614000.0,2600707000.0,3576474000.0,,73062000.0,-1699002000.0,1922119000.0,,False,[],4813076000.0,,,22.05279949869896
2486,4245,素材・化学,11.881161116990963,5.0,1.8871611169909634,4.994,0.0,31.266836241753737,False,False,,False,1.7686125211505923,90.7586048,小型,351.0,19.84,698.179,46818000000.0,9.692837562381387,1049000000.0,2.24,352000000.0,10217000000.0,36601000000.0,,1091000000.0,1091000000.0,739000000.0,2.497,0.97969145,34.475807,25.66148335097289,2.8048128342245993,False,26180000000.0,36849000000.0,27393000000.0,9456000000.0,16724000000.0,8213000000.0,,3197000000.0,-2042000000.0,157000000.0,,False,[],42681000000.0,,,19.385675124762773
2487,2694,小売,11.879752693575977,5.0,6.879752693575978,0.0,0.0,18.155808882469223,False,False,,False,0.9052274442973605,169.73825024,小型,69.0,-3.09,28.242,23533041000.0,3.1380280944466232,468649000.0,1.99,-613818000.0,15671118000.0,7861923000.0,,-550641000.0,-550641000.0,61657000.0,-10.255,2.5493944,-27.65286293982907,40.639258080727934,2.5507255729726936,False,12861215000.0,16610756000.0,9858749000.0,6750488000.0,6110727000.0,4936257000.0,,825117000.0,-556133000.0,1030808000.0,,False,[],22817036000.0,,,6.2760561888932465
2488,5216,建設・資材,11.663280096720973,0.0,10.0,1.6632800967209722,0.0,51.663280096720975,False,True,実質無借金,True,0.13993173423107494,99.83704064,小型,,-5.78,71.669,1567862000.0,122.53034158859204,95378000.0,6.08,31126000.0,424251000.0,1143610000.0,,49240000.0,49240000.0,18113000.0,0.8316400483604861,2.9022312,320.7512710916918,80.39861136262138,1.5648744120112943,False,4266451000.0,4655211000.0,912486000.0,3742725000.0,523726000.0,639931000.0,,-373359000.0,-433723000.0,1395380000.0,,False,[],704561000.0,,,40.0
2489,3593,素材・化学,11.662526,0.16052599999999972,10.0,1.502,0.0,11.856899401534527,False,True,実質無借金,False,0.18552803304495244,1442.34872832,中型,142.0,29.44,3399.572,39138000000.0,0.09718670076726343,3811000000.0,9.74,1520000000.0,12621000000.0,26517000000.0,,2934000000.0,2934000000.0,1413000000.0,0.751,1.9678948,227.24184,75.9211399969355,3.027623933175958,False,88112000000.0,97895000000.0,23564000000.0,74323000000.0,13789000000.0,22005000000.0,,11555000000.0,-3917000000.0,-5455000000.0,,False,[],39100000000.0,,,0.19437340153452687
2490,6588,電機・精密,11.62755441832842,7.8922725,3.7352819183284205,0.0,0.0,22.168023463362946,False,True,実質無借金,False,0.3758511583154467,1375.57803008,中型,78.0,-123.87,1856.728,577023000000.0,5.270234522517263,20251000000.0,3.51,29937000000.0,227829000000.0,349193000000.0,,42574000000.0,42574000000.0,12070000000.0,-6.1680003999999995,1.3981584,10.467742,31.205845754985262,9.532253400845924,False,148713000000.0,346371000000.0,230690000000.0,108088000000.0,40625000000.0,47945000000.0,,24886000000.0,-9987000000.0,-5739000000.0,,False,[],548135000000.0,,,10.540469045034525
2491,2378,情報通信・サービスその他,11.625029253407202,1.3508609999999999,0.6201678534072043,9.6540004,0.0,51.625029253407206,False,False,,True,2.3940525642612536,207.12955904,小型,119.0,25.29,633.011,63737043000.0,46.09469658524134,1946858000.0,3.05,766000000.0,5678472000.0,58058571000.0,,1002905000.0,1002905000.0,236904000.0,4.8270002,1.7298278,43.297745,21.860503560221613,3.3133314657964803,False,41130826000.0,55435594000.0,43317094000.0,12118500000.0,29012326000.0,7680354000.0,,3510362000.0,-3158918000.0,1086231000.0,,False,[],43627212000.0,,,40.0
2492,4387,情報通信・サービスその他,11.472,0.0,0.0,11.472,0.0,17.96870584656622,False,True,実質無借金,False,0.21304493385627962,31.58508032,小型,,1.46,294.549,2993718000.0,3.2483529232831105,14469000.0,0.48,120104000.0,1960276000.0,1033441000.0,1004980000.0,667530000.0,667530000.0,397396000.0,5.736,2.2576888,455.47943,14.461692377871776,0.5985649758849523,False,1692097000.0,9645600000.0,3348316000.0,1394917000.0,297180000.0,2623451000.0,,-737648000.0,-564027000.0,2077555000.0,,False,[],2899531000.0,,,6.496705846566221
2493,4911,素材・化学,11.405289878559715,2.2424725000000003,9.162817378559716,0.0,0.0,15.012137709785218,False,False,,False,0.5741896109563397,10982.93379072,大型,146.0,-3.3,1414.925,990586000000.0,1.8034239156127512,7575000000.0,0.76,-10813000000.0,753191000000.0,237394000000.0,2733000000.0,-1265000000.0,-1265000000.0,8028000000.0,-9.1000006,1.942859,22.17293,47.48845213567915,0.5325752234254757,False,995634000000.0,1331848000000.0,677205000000.0,632474000000.0,363160000000.0,98479000000.0,,48403000000.0,-83738000000.0,23357000000.0,,False,[],973038000000.0,,,3.6068478312255023
2494,2872,食品,11.385573969400735,0.5517384999999997,7.471835469400735,3.3619999999999997,0.0,22.128802003598086,False,False,,False,0.8400092038128444,28.86989312,小型,88.0,68.09,1088.56,4484618000.0,5.371614017098676,96307000.0,2.15,119504000.0,867780000.0,3616838000.0,159275000.0,122635000.0,122635000.0,3130000.0,1.6809999999999998,1.8896523,30.210018,42.415506408202205,2.62626565623236,False,2566949000.0,3289066000.0,1893992000.0,1395074000.0,1171875000.0,329432000.0,,34687000.0,-80527000.0,160152000.0,,False,[],4256002000.0,,,10.743228034197353
2495,7674,小売,11.204268500000001,1.2042685000000004,10.0,0.0,0.0,15.039212992100133,False,True,実質無借金,False,0.4021252619300218,70.74485248,小型,35.0,-289.29,683.266,7196461000.0,1.9174722460500657,2464000.0,0.03,-268353000.0,5167976000.0,2028484000.0,1876160000.0,-215925000.0,-215925000.0,52427000.0,-38.804,4.2311487,25.182926,55.337864036551345,0.054107247667079805,False,3187743000.0,4108413000.0,1834905000.0,2273508000.0,914235000.0,1155820000.0,,-209757000.0,-710442000.0,-65794000.0,,False,[],7061067000.0,,,3.8349444921001314
2496,3358,小売,11.1522185,1.1522184999999996,10.0,0.0,0.0,16.45468533585594,False,True,実質無借金,False,0.002067878666547851,33.52891904,小型,,0.24,54.816,1460183000.0,2.6512334179279704,25082000.0,1.72,18450000.0,722089000.0,738094000.0,322654000.0,21846000.0,21846000.0,3395000.0,-6.098,1.7695563,404.1667,76.79598694500939,1.0694111642105957,False,1641782000.0,2133437000.0,495043000.0,1638394000.0,3388000.0,388812000.0,,93907000.0,-30879000.0,114450000.0,,False,[],1422470000.0,,,5.302466835855941
2497,5242,情報通信・サービスその他,11.137464999999999,1.1374649999999997,10.0,0.0,0.0,14.482768271128903,True,True,実質無借金,False,0.0,11.11078912,小型,,-1.84,610.999,1036268000.0,1.6726516355644514,32315000.0,3.12,27018000.0,947887000.0,88380000.0,,38168000.0,38168000.0,11149000.0,-4.535,1.772507,41.12365504478496,69.7676935020785,3.4061324085883236,False,664111000.0,951889000.0,287778000.0,664111000.0,0.0,620487000.0,,65475000.0,-7656000.0,2565000.0,,False,[],1019220000.0,,,3.345303271128903
2498,9903,小売,11.11716503135847,9.32068375,1.7964812813584696,0.0,0.0,12.164519196115979,False,False,,False,1.9339180768521909,65.46436608,小型,229.0,69.04,1502.398,37065817000.0,0.5236770823787545,538849000.0,1.45,518415000.0,10275107000.0,26790710000.0,,628885000.0,628885000.0,110469000.0,-6.3140005,0.5843991,12.717265,25.38944384407541,2.0858048494368435,False,18083873000.0,24276735000.0,18113007000.0,6163728000.0,11920145000.0,812445000.0,,2204920000.0,-709341000.0,-1431086000.0,,False,[],36872723000.0,,,1.047354164757509
2499,4477,情報通信・サービスその他,11.114368245189537,0.0,3.126368245189537,7.988,0.0,51.11436824518954,False,True,実質無借金,True,0.05345981322156041,385.53772032,小型,119.0,2.88,120.874,15981000000.0,36.8236301369863,773000000.0,4.84,340000000.0,7166000000.0,8814000000.0,,-71000000.0,-71000000.0,-411000000.0,3.994,2.771481,116.31944,29.37910473556861,3.7770487226022618,False,14326000000.0,46288000000.0,32689000000.0,13599000000.0,727000000.0,25730000000.0,,3657000000.0,-159000000.0,3000000.0,,False,[],11680000000.0,,,40.0
