rank,ticker,growth_rank_score,score_growth,score_profit,penalty,total_score,debt_free_flag,net_cash_status,debt_to_equity_ratio,revenue,revenue_growth_rate,operating_income,net_income,roe,pbr,per,equity_ratio,roic,roic_using_total_assets,invested_capital,total_assets,equity,total_debt,cash,missing_critical,missing_items,revenue_previous,long_term_debt,short_term_debt,is_debt_free,score_value,score_safety
1749,6440,10.310205804749339,0.9182058047493403,9.392,-40.0,0.0,False,,2.615256463652965,95185000000.0,0.45910290237467016,-963000000.0,-3235000000.0,4.696,0.5275951,15.982143,21.94713786484225,-0.5973786588445894,False,112843000000.0,142219000000.0,31213000000.0,81630000000.0,13170000000.0,False,[],94750000000.0,,,False,8.50446425,0.6490459549474169
1750,3421,10.244761751998771,2.8187613519987704,7.4260004,0.0,28.507341251998774,True,実質無借金,0.0,42414152000.0,1.4093806759993852,3064949000.0,2441649000.0,3.7130002,0.5868803,16.949682,71.96568080195843,4.924174371140566,False,43570031000.0,60542790000.0,43570031000.0,0.0,13803103000.0,False,[],41824683000.0,,,True,8.262579500000001,10.0
1751,6844,10.206178171541447,6.980178171541448,3.2259999999999995,0.0,24.692121593570906,False,,0.6089986846680677,105830000000.0,3.490089085770724,129000000.0,-2436000000.0,1.6129999999999998,0.5639774,34.776405,48.45783026608838,0.08484928211681575,False,106424000000.0,136496000000.0,66143000000.0,40281000000.0,20397000000.0,False,[],102261000000.0,,,False,5.0,9.48594342202946
1752,2882,10.12904526474027,7.867045264740271,2.262,0.0,15.97195517063258,False,,0.6841864716636198,37335000000.0,3.9335226323701353,1091000000.0,888000000.0,1.131,2.097616,78.726654,37.528729717676924,4.144911804613297,False,18425000000.0,29151000000.0,10940000000.0,7485000000.0,2322000000.0,False,[],35922000000.0,,,False,0.0,5.842909905892308
1753,4178,10.007948693134217,4.405948493134217,5.6020002,0.0,22.859363693134217,False,実質無借金,0.15123891422290303,5169035000.0,2.2029742465671087,239089000.0,137018000.0,2.8010001,1.429717,35.59719,64.66716882148722,9.167909689442423,False,1825523000.0,2452099000.0,1585703000.0,239820000.0,1088929000.0,False,[],5057617000.0,,,False,2.8514150000000003,10.0
1754,4819,9.971406645046759,2.3934062450467586,7.5780004,0.0,16.593990767091082,False,,0.817216277497116,38307000000.0,1.1967031225233793,3716000000.0,-7190000000.0,3.7890002,1.563459,37.87655,33.319637366132966,1.898007282066998,False,137049000000.0,226344000000.0,75417000000.0,61632000000.0,56354000000.0,False,[],37854000000.0,,,False,2.1827050000000003,4.439879122044322
1755,4488,9.95903949207634,9.95903949207634,0.0,0.0,21.941373242076338,False,実質無借金,0.3537112266174772,4399551000.0,4.97951974603817,385093000.0,-497022000.0,-8.033,2.23518,22.070665,65.15059795431112,4.402166812771333,False,6123464000.0,6943089000.0,4523464000.0,1600000000.0,5093629000.0,False,[],4190866000.0,,,False,1.9823337499999993,10.0
1756,2433,9.861530583791732,1.381530583791731,8.48,0.0,20.48304959179948,False,実質無借金,0.31138298226604266,953316000000.0,0.6907652918958656,37584000000.0,10768000000.0,4.24,1.1467507,27.475418,37.17238102402325,5.139049769601456,False,511939000000.0,1050191000000.0,390381000000.0,121558000000.0,211504000000.0,False,[],946776000000.0,,,False,4.897392,5.724127008007751
1757,5984,9.842076565007424,1.5000765650074261,8.341999999999999,0.0,29.842076565007424,False,実質無借金,0.10691761368842875,20231590000.0,0.7500382825037131,747677000.0,984449000.0,4.170999999999999,0.378901,8.969061,79.42955313418504,1.5473844026399208,False,33823134000.0,38469490000.0,30556144000.0,3266990000.0,8061031000.0,False,[],20080975000.0,,,False,10.0,10.0
1758,6613,9.841400898607999,9.841400898607999,0.0,-40.0,0.0,True,実質無借金,0.0,1308870000.0,4.920700449303999,-445690000.0,-445768000.0,-5.856,3.7487202,146.45161,94.79459006282025,-5.977527487107858,False,5219265000.0,5505868000.0,5219265000.0,0.0,3754424000.0,False,[],1247485000.0,,,False,0.0,10.0
1759,4243,9.608186541007584,0.7341865410075826,8.874,0.0,29.559730041007583,False,実質無借金,0.044077638496116,4403000000.0,0.3670932705037913,213372000.0,194094000.0,4.437,0.44282585,10.193826,74.66479342067724,3.200333574314778,False,4667026000.0,5986756000.0,4469999000.0,197027000.0,2110165000.0,False,[],4386896000.0,,,False,9.9515435,10.0
1760,5909,9.580497135753115,7.722497135753114,1.8579999999999999,0.0,24.580497135753113,True,実質無借金,0.0,85214000000.0,3.861248567876557,1344000000.0,1103000000.0,0.9289999999999999,0.37132636,40.16632,74.61898147242384,1.2333508127949657,False,76280000000.0,102226000000.0,76280000000.0,0.0,3544000000.0,False,[],82046000000.0,,,True,5.0,10.0
1761,4229,9.572643952029033,1.5506433520290333,8.0220006,0.0,28.459926952029033,False,実質無借金,0.014775354306965523,30545000000.0,0.7753216760145166,2293000000.0,1920000000.0,4.0110003,0.5335223,14.450868,78.9377638135136,3.179675118858954,False,50480000000.0,63018000000.0,49745000000.0,735000000.0,9251000000.0,False,[],30310000000.0,,,False,8.887283,10.0
1762,6141,9.561273827754686,2.3652738277546854,7.196,0.0,19.895917910425272,False,,0.33845009252134983,555007000000.0,1.1826369138773427,43728000000.0,7700000000.0,3.598,1.22875,52.35544,39.43518224801176,7.271172429520252,False,420972000000.0,797567000000.0,314522000000.0,106450000000.0,41747000000.0,False,[],548520000000.0,,,False,3.85625,6.4783940826705875
1763,3293,9.483011408029448,2.929011408029448,6.554,0.0,29.15193815802945,False,,0.7349996244919365,13279293000.0,1.464505704014724,1230477000.0,765328000.0,3.277,0.36811203,11.324293,53.78227220331936,2.9082610913987637,False,29616801000.0,31739466000.0,17070206000.0,12546595000.0,4549418000.0,False,[],13087624000.0,,,False,9.66892675,10.0
1764,3439,9.444241249871764,9.444241249871764,0.0,0.0,29.444241249871766,False,実質無借金,0.35586664659110684,13147879000.0,4.722120624935882,466177000.0,419314000.0,-0.784,0.30663517,7.1160678632242185,60.67951565984341,2.41102577458597,False,13534650000.0,16450835000.0,9982287000.0,3552363000.0,4508545000.0,False,[],12555016000.0,,,False,10.0,10.0
1765,2664,9.438084448062666,1.298083648062666,8.1400008,0.0,28.195569698062666,False,実質無借金,0.14508600797147053,287816000000.0,0.649041824031333,7461000000.0,4884000000.0,4.0700004,0.60141045,14.970059,57.31835010846639,3.9865808697245186,False,131007000000.0,199601000000.0,114408000000.0,16599000000.0,36674000000.0,False,[],285960000000.0,,,False,8.75748525,10.0
1766,3776,9.406859215776972,2.7148592157769724,6.691999999999999,0.0,21.09943644347993,False,実質無借金,0.33903264958092155,13423481000.0,1.3574296078884862,668306000.0,404378000.0,3.3459999999999996,1.2447033,46.683674,43.74828118310888,4.034897439694647,False,11594203000.0,19791957000.0,8658641000.0,2935562000.0,7595914000.0,False,[],13243707000.0,,,False,3.7764834999999994,7.916093727702959
1767,4623,9.405649597893282,0.5296495978932803,8.876000000000001,0.0,29.231819847893284,False,,0.2816252441576875,17151706000.0,0.2648247989466401,865254000.0,701620000.0,4.438000000000001,0.45536527,10.695319,65.72390679665364,3.339544551471479,False,18136539000.0,21531287000.0,14151203000.0,3985336000.0,3332649000.0,False,[],17106404000.0,,,False,9.82617025,10.0
1768,3401,9.373018525517487,9.373018525517487,0.0,-40.0,0.0,False,,0.8974215129689344,1005471000000.0,4.686509262758744,-71828000000.0,28347000000.0,-19.820999,0.7476262,4.1106753,40.64716679607113,-6.142865520510591,False,818504000000.0,1061272000000.0,431377000000.0,387127000000.0,107538000000.0,False,[],960459000000.0,,,False,10.0,6.882388932023711
1769,4499,9.069738095110887,9.069738095110887,0.0,-40.0,0.0,False,実質無借金,0.617457489172097,16435177000.0,4.534869047555444,-685718000.0,-950660000.0,-14.954,4.181846,18.527565,49.20847043359595,-4.070982280297485,False,11790830000.0,14813976000.0,7289731000.0,4501099000.0,9395236000.0,False,[],15722196000.0,,,False,2.86810875,9.736156811198649
1770,3944,9.024651533055133,2.1286519330551332,6.8959996,0.0,27.49907907780561,False,,0.3877586785658816,18101971000.0,1.0643259665275666,189161000.0,248316000.0,3.4479998,0.29115754,7.8125486,45.423282634251436,1.0171177402118718,False,13018424000.0,20652182000.0,9380899000.0,3637525000.0,2078312000.0,False,[],17911336000.0,,,False,10.0,8.474427544750478
1771,6666,8.957195745553863,8.957195745553863,0.0,-40.0,0.0,False,,1.0518427821069465,5698619000.0,4.478597872776931,-75720000.0,-79487000.0,-4.784,0.86671257,-47.2135633751431,41.68500758830822,-0.574352252694186,False,9228483000.0,10789625000.0,4497656000.0,4730827000.0,2849439000.0,False,[],5454341000.0,,,False,10.0,7.2283358627694065
1772,6820,8.911316247358354,1.8913166473583531,7.0199996,0.0,26.815083247358352,True,実質無借金,0.0,37468000000.0,0.9456583236791766,3727000000.0,2951000000.0,3.5099998,0.6337824,18.384932,91.1636530965786,3.873127570183643,False,67359000000.0,73888000000.0,67359000000.0,0.0,27005000000.0,False,[],37117000000.0,,,True,7.903767,10.0
